param N := 20;
param M := 80;
param LabelNum := 90;
param EDGES: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19  := 
0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0  
1 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0  
2 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0  
3 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0  
4 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0  
5 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0  
6 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0  
7 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0  
8 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0  
9 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0  
10 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0  
11 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0  
12 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0  
13 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0  
14 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0  
15 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0  
16 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0  
17 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0  
18 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0  
19 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0  ; 
param COST: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19  := 
0 2.21444441487 2.90190184758 2.14768934301 2.32701599359 2.11252727218 2.64625590267 2.90660461852 2.60928944601 2.38782247426 2.03764553938 2.98547528968 2.13173112227 2.33104433073 2.06802771351 2.175117584 2.84050721326 2.15453136237 2.30810567893 2.41018796526 2.70584964563  
1 2.13536044383 2.9868821491 2.98185029765 2.14532115086 2.0226834259 2.32208956973 2.08296512091 2.46769598809 2.15571359433 2.84744347323 2.33038187802 2.07067013893 2.64301475983 2.64928386704 2.8907627587 2.49382977258 2.84859514578 2.22889645137 2.52741596056 2.60804286372  
2 2.94852319714 2.16806379967 2.68852213003 2.00329435771 2.42319010194 2.58947549237 2.65472887358 2.38033569169 2.42195958486 2.37232539113 2.42666827741 2.2597225172 2.59173968765 2.11912440678 2.2906773163 2.40882406086 2.99418731161 2.22877653118 2.30409707436 2.13628035419  
3 2.76400951079 2.13947413229 2.34536484797 2.41798876554 2.8549928472 2.49348053887 2.26886285731 2.86856744958 2.30680184628 2.63517907422 2.94029448404 2.33417582325 2.48697972124 2.93844181518 2.79212670733 2.79255907708 2.41410757889 2.00902738305 2.14394283967 2.26978132623  
4 2.93743758522 2.5610587595 2.33505670032 2.74200744685 2.39843864273 2.28183635616 2.9064776656 2.75500470452 2.67064943221 2.6550002934 2.75743809741 2.33125185533 2.88411160612 2.97984896715 2.02830435627 2.25798199903 2.47803975193 2.14377551191 2.77311364414 2.53184155984  
5 2.0858851185 2.7104012083 2.18232294882 2.47600889116 2.6832218596 2.67780150701 2.95733850341 2.82577424739 2.80738431123 2.43841186518 2.8676343682 2.32522428532 2.39113747392 2.47092416591 2.34004135785 2.85529677979 2.81211007277 2.05850685833 2.97839013154 2.43817731979  
